Text,Cipher,IC
vejtuyeaboqkjvecirvjzviyiyrfyvizhiyevouzvhoqeoyaruiggceavoiu,MonoalphabeticSubstitution,0.06271186440677966
snlyunzhzyqyqpvgeoyxubcolvesozvzpyqloiecoaepczyzkcoxjnjqy,MonoalphabeticSubstitution,0.05325814536340852
jvmoytznxizmiklquuqqphgxzujycquyzhxtvxxmmlqjytznqunlq,MonoalphabeticSubstitution,0.05660377358490566
ltreklsnncvpmricrttgvnspgrssetlivesexqnaikvrdhltuiinetl,MonoalphabeticSubstitution,0.05723905723905724
cxupggpdoxggsxudlpgqobrpzepxblxepvgqqeqvsriuiuzqxyoibr,MonoalphabeticSubstitution,0.05660377358490566
mdtskidniletnhpetvebznhpdapthbzlzksgdtbvpdmvdoizdwpdckv,MonoalphabeticSubstitution,0.05454545454545454
jzpjelyijnnlhlpdgjohxjncmzkoznlhbjcxjkjozxnnglajzlccozkitn,MonoalphabeticSubstitution,0.06715063520871144
xkqmgpcgtqycrypengrqhinywxkqkqftxkcgrrqhgxfrrlgxkukqqtcir,MonoalphabeticSubstitution,0.06641604010025062
zevfwdnmtnmhxfhxenmekkhxhnwqdnnhxwfhvexzgghnghghixhwzp,MonoalphabeticSubstitution,0.07756813417190776
tkfhqqsprhtkgqsdnxfsnkskdpksdfpaxwkzegzzfdqdlngzisftb,MonoalphabeticSubstitution,0.055152394775036286
rweytudglagtglxclxwslynglowvoytvyhgugvdtguyculyypyhuwxyt,MonoalphabeticSubstitution,0.07012987012987013
smyrkfdsmojkgvkxlkwnwydkizfmgjysagyeysmymigjzziylgkmjxulkrzak,MonoalphabeticSubstitution,0.05683060109289618
kanbmonpykananuokaubknouwamgnanhukrpwysnhmrnmkmyamh,MonoalphabeticSubstitution,0.08313725490196078
iuuylfawxvumigpiuipcxvumigpaorsiukexlfwapxsidvaikidvrxtidfa,MonoalphabeticSubstitution,0.061367621274108705
yqcihymlbaqkmmjwapdaaqacikqqzdcyyspzfpzaprtmdjqbmnbmhimmyr,MonoalphabeticSubstitution,0.056261343012704176
juxulafcvjjcojulatupvkhgouhbgruxvjuqlmuotuklnougdojgxv,MonoalphabeticSubstitution,0.06708595387840671
ctierskwscspvohphswtkisncdpnhwetzcdgdzlohrhojresrehxsc,MonoalphabeticSubstitution,0.05380852550663871
hqmghiqvgqpmqfyimtlcflrmbkjyiklifkbgflefqmityfyqjlalryl,MonoalphabeticSubstitution,0.061952861952861954
gzhzcwratuzgrqqizexyaqrtgazoaqadzgqxoegqhzcdzwexovqoazegqxoeg,MonoalphabeticSubstitution,0.073224043715847
prqjpxjewxzegzsbjpvjixpqeoqzrxzzczaqejpcikwpzqeo,MonoalphabeticSubstitution,0.06826241134751773
izrawubzjoldjzaakzddmhrkbyzlsbrzdwjamudzemjbagwsskbrqlkkbaj,MonoalphabeticSubstitution,0.058445353594389245
utiwuymlboxriuhktteisiayumotexmgvkqqpilxmteiboxriobiseiyl,MonoalphabeticSubstitution,0.05576441102756892
oziezzyeavdzrymycfqhoaqtrzyqrzchvdzaqhuyqthhcybeauiqdyadyc,MonoalphabeticSubstitution,0.0647307924984876
fylfxhjvhykmkwvnhxvyavmthykwvmaafnhmyfxnwftebftgmrkwvlmq,MonoalphabeticSubstitution,0.05844155844155844
gieidqjsyqiukacvxjziigztwqjwdulsjzljznjyqidisyuljywq,MonoalphabeticSubstitution,0.06033182503770739
ruaekourzarnaagduwltaxzylgqpeagotwgmwgmfpafaeealqpgpe,MonoalphabeticSubstitution,0.061683599419448475
sgmpvqsamwmpvavfkqspmmpnuiyopvlctrvamkkislvfhvfamkkml,MonoalphabeticSubstitution,0.06458635703918723
gwbojfbuijxjpihcdioudiegufocwdgiojsuztjgidwxcwdgortkjjp,MonoalphabeticSubstitution,0.057912457912457915
rpssiuqrjcsniohpsuzjcbhsgviubgxuspucxcorgkkfqqibzpfrfbi,MonoalphabeticSubstitution,0.04983164983164983
zqoexastxofraymvfvxvzouerpxqzjxmzqzeizayqmxezqovzo,MonoalphabeticSubstitution,0.06857142857142857
cdxirdxeceisdilcqjiqeadllellesqeqjslaxjpiesjiybelmxoiz,MonoalphabeticSubstitution,0.0726764500349406
iakmqwphqqygfqwkwrayqxmrxugykwrukqxqfqwjdygiyxapqrpqay,MonoalphabeticSubstitution,0.0726764500349406
yzzthtsrhspyrtifchtrvyofaasxchgfyjhmfyhpscwmfgfxyc,MonoalphabeticSubstitution,0.05877551020408163
vfvjhpgjwfhdvzlvjhwhcpzsdgzlvpvewictqhdvizvfyvzvmjdwtqgtq,MonoalphabeticSubstitution,0.06328320802005012
xldyfhcjuomgoufpidmgfpnhcphfplvhafpguldfydududahpdj,MonoalphabeticSubstitution,0.06509803921568627
dqmcyimczlccmvzimcjyibsqzhyiazlcdwldmqlykfwpmyoozchyfmc,MonoalphabeticSubstitution,0.06464646464646465
xnvqlqzvkeivgdetvxrgezvqxionodvqpgsodswsgyghdqxgz,MonoalphabeticSubstitution,0.05612244897959184
vfuftatnfjtxuvejuddtnstrfltpwduonfjtktffonsxjoejjur,MonoalphabeticSubstitution,0.07137254901960784
ghojvdjvlnrfvllbolbyossohnlblssohoptrvqblvkxohnvqo,MonoalphabeticSubstitution,0.07183673469387755
xttqbxjhymdzgtqluzhyfxjzsrxbzxfzjuhnzbzlmyhtgzlmag,MonoalphabeticSubstitution,0.05795918367346939
zrnpxzozqxannfvxtozcavbzjavxtzqxbfvpavxpnannsaoaxptqxbz,MonoalphabeticSubstitution,0.07676767676767676
exrtdzbzzkzgnuryyuzzksnxxnbbzgsiywzfnxkywntgrtyztbryi,MonoalphabeticSubstitution,0.06894049346879536
kzfrugloojrtgjfobloxrsrtqleakcjulqtjforlwkcluokz,MonoalphabeticSubstitution,0.057624113475177305
xhpvdvcpihbapipjicvxkkvuxypvbanihnvdhvuwjiwvdvkidvpdoba,MonoalphabeticSubstitution,0.07272727272727272
fmjaldawblkdvowjhwbfwxfowzjazjctolwbfaojklfazbjtdwlda,MonoalphabeticSubstitution,0.06821480406386067
nfdwdedtnxbekfktknfdfdknpkeluadktkacdnfdkngxeifdtd,MonoalphabeticSubstitution,0.09551020408163265
youungfjpkxbckybnmcvjwcpigpxfiyfkvgpxficjjcyhcimpadknt,MonoalphabeticSubstitution,0.047519217330538085
jphimsjpsjpgcydjycqkcugttguqyhwikkcpqljspqdjpsuzya,MonoalphabeticSubstitution,0.054693877551020405
imrherlfbdfmrzirbzigfcqmzkqzirrlcrodlcrbzicgfsgocwfochvceypzmvdhrlcvshghmw,MonoalphabeticSubstitution,0.05442428730099963
gxyzugiuxyufylzlvwtzliwxepwixquitddwltfflfbuiwiwltuvxqxyl,MonoalphabeticSubstitution,0.06641604010025062
hzjlslymuwqzpqjwgfuzgrkplsklypggrawyulyfzhdpgawgdjpmzuxzszvpjuxz,MonoalphabeticSubstitution,0.05357142857142857
jbwtrabcbubwsfjbwbnfxfjrtlqlfqxryfrdwfcflbpufnefrqnfrfwetlf,MonoalphabeticSubstitution,0.07831677381648158
tajtoljstuuzgyzumtpjsnoemnyszlaujemzlzjwuqjqwtauqujgojkipauuz,MonoalphabeticSubstitution,0.0633879781420765
dyheltentiyjatokhnyjtenjelihsdyhenfeosuveftosokxoieyqdosis,MonoalphabeticSubstitution,0.060496067755595885
bhaxelweumbpnoznbhbphhaxhewlgzphjvjlbpnouabmhawhubqxbfxmabawo,MonoalphabeticSubstitution,0.06393442622950819
gccsvcqmubygqjnusthczzcfdksvqoqskdcgqobyoqwqtcoqsoqjqfluxvq,MonoalphabeticSubstitution,0.06604324956165984
ikqbeqaxlnkkfmrzmyzbqaxdihrvzznkvqwklqjznqzzndvsqbzdarfqblnkkf,MonoalphabeticSubstitution,0.060285563194077206
fvqsngswgcvuavzdgbvgygqgpcxqfxcxgbxqvoxvqgbsqxswgbxuvcgbvg,MonoalphabeticSubstitution,0.08711433756805807
lsrvhbphkcwlruhszccksywzwzadhyskrscktrzwctphiltygryvryiktpj,MonoalphabeticSubstitution,0.053185271770894216
gfvguhoijkifjleqfsekgeicjifiarulsnejlhroifhwroofnleirgrkbuiebvrhj,MonoalphabeticSubstitution,0.05625
wunlaqgtfpxtkgaqeguqnxhtgnalqtilajmhluxwtilpguhlkxaynaytxtil,MonoalphabeticSubstitution,0.059322033898305086
nxfwmungmjizkjlzfozjfkupkzlxiigxjfgufjiubbgmzsuqginutgmquxlj,MonoalphabeticSubstitution,0.05875706214689266
tvzvsjacvqtatjvyptaoanfzvykkabfytfacsytwazkytsptcvejfzzvkjvwycq,MonoalphabeticSubstitution,0.06758832565284179
opkgrzgohzjjhzkrjbqkjczprcikczgciuwhuabzdjuaugbgtcibjwkhcbodpkh,MonoalphabeticSubstitution,0.05683563748079877
rzdyzqqvvxhpjxhjxgwvojdvrgjpxpkhujbokpdogwvqvmzgdpbqgznvgwv,MonoalphabeticSubstitution,0.05786090005844535
zfxtedpvyhggohdpmqhmlhpphpwmqhszvmlhppesgwppnqedemqezejm,MonoalphabeticSubstitution,0.06883116883116883
wumzqdjaamumjqeyhjmtuaueqmfyzdjexjemfygfujetyddjicdqtyhmfy,MonoalphabeticSubstitution,0.0647307924984876
fzbpsrsvyogjaotfygnopqgvsaypemaortywsivdfusvaopixoommwqvesvwqit,MonoalphabeticSubstitution,0.047107014848950336
vpeaxjzmwcelaywimyimxnlyehwimhpecwvcamjhuxpexhquzmvqmcwuhucwe,MonoalphabeticSubstitution,0.05573770491803279
upgxhskttkifmafgiplalaevjpigkifpyghmjehlupftpliycxkigplaghpghkpab,MonoalphabeticSubstitution,0.061057692307692306
jydotrvufsrsyggzftuygwzkwshitkqzkidtpsfsgvzgvzgtrrtvsjydqtkk,MonoalphabeticSubstitution,0.05649717514124294
aufnnhgkhnefqwxskipwgshdrzaqqofipggpnehnoirngpfnfzgkrnhirfd,MonoalphabeticSubstitution,0.05786090005844535
kwwqovvgsvgokqoqvjsvnoeowhsngbqokngjovvsenoqovnslieljtwowngknngoy,MonoalphabeticSubstitution,0.08125
orqbrwemboeuifiutdmeibdtdhevdmevsehfbsodateoeelfvrumeqzabboeie,MonoalphabeticSubstitution,0.06980433632998413
qbemsllrpjlsejbndvbwwlvjjphluvsyejermlvjvspjdsymlrjeeslvjpbm,MonoalphabeticSubstitution,0.07514124293785311
evriribplylzbpgkhbilprknkybevriybvgyunlwlgpivhfwvbgphfkcckebp,MonoalphabeticSubstitution,0.05683060109289618
tuktwqojkphytyrpobvuvaltjavwelybgevehtjkvjztgwjjklrwkphly,MonoalphabeticSubstitution,0.05200501253132832
mbvpeixbfwxusyuwixvcxafepzcxecacfeykcchwchzbiyaczqaebuxmeczepc,MonoalphabeticSubstitution,0.06345848757271286
indgbdlllzwkenoljvnjnetbnwnxebljsholsuwgohpletjgejntsbyuwbljoa,MonoalphabeticSubstitution,0.05711263881544157
wjcwzjmtrmqbzjeeiyjpjurdouxtrzgwremgcqpmtjxyjpjmcnjzisjpdjpmrib,MonoalphabeticSubstitution,0.06041986687147977
otspcwvwkwqccxnwkdvkuaczzpbkabzkbxkbotocdvnbwqcvcotspcwvatvwkzx,MonoalphabeticSubstitution,0.06451612903225806
lxtwlouymwvmumwzxmphttfmhatlolumitzllxzwzzfvoujtplxtjsxml,MonoalphabeticSubstitution,0.06892230576441102
cuctplizmitotpmtmzwlcshcofytoqtpliuqzuztlctpmtutlylkpoql,MonoalphabeticSubstitution,0.07597402597402597
laqduwytcdgsdotbaygwyjequcjswknvcsdwgufcusfcguavgtbtcdufatnjad,MonoalphabeticSubstitution,0.05288207297726071
zpkidurqldaphiaqivcupnpszrvpfpddihprakaluupvlvduaotulrvdzpflhzu,MonoalphabeticSubstitution,0.06451612903225806
shahufhysgwwhrdhtshxlunhzrdxrrdhqxwhkxncjuxlngueygswhzrdhwrdxr,MonoalphabeticSubstitution,0.06980433632998413
umcsvxrolzvmcpnyvnmprzoofeucavmzvlvznurumtnraqoffuxvum,MonoalphabeticSubstitution,0.0593990216631726
hzbnonlhbntztphltjjnwxrutxialqrxxnmwxrjjrirgoxhnmrihxpltzinpsta,MonoalphabeticSubstitution,0.05683563748079877
aqxuquqewqxulbwdumwxuqxdlbracmwcrkavlufaupfljlakhtejwbdmqxvhdjxk,MonoalphabeticSubstitution,0.052083333333333336
gatibedysaxotxujraguefgatjfpewtijugatgfdgavtlxptmwebwwegewyi,MonoalphabeticSubstitution,0.05706214689265537
asmzkuelvfcluhishuzvolzgcltsftlvulkcmuuelgasmzkqfscbczgebnlusps,MonoalphabeticSubstitution,0.05734767025089606
qpramqpixkpexiqtxdinqauxwpbxjdohiqtxivrxclxcwicphrqpbwivavmdqt,MonoalphabeticSubstitution,0.05764145954521417
edlrfydodmttmteqjedhajieaeztbmdbyetgjyofokjzttgetbdtgbobceo,MonoalphabeticSubstitution,0.06838106370543542
pxvdynvzttevgywjncnyrpguxoxzppdxxyuwgoqiwpnvxbipsxcxypegizocznu,MonoalphabeticSubstitution,0.053763440860215055
joxgqqufqunvmxteuaafalxqvnecajoxgoxfeqrxwcajentjucxusrg,MonoalphabeticSubstitution,0.05454545454545454
innmnvijvnvtivujxdnnmwdhdciobcpjmjdloxlobvtivdqdjmjgvtdjlvdnm,MonoalphabeticSubstitution,0.07103825136612021
whcjqoddvnhnchccqvbbvcjvqvdikvcvzotvqvconlocvndhzzmdwvonbxvldiq,MonoalphabeticSubstitution,0.07936507936507936
yjclngcgmdwmevvuiujaapeviewncgpewewfkdgnxggmumdkgnumfyudkjkgjh,MonoalphabeticSubstitution,0.0523532522474881
kzndyopybpzrpkqsjxrbjiijmqwkkgmdqjwxrlwixbqpzikgcjuqjiyplkdzxyod,MonoalphabeticSubstitution,0.04811507936507937
sdnoqobbhmtchnoluagytezonohmmdubogayogyhpbocaydlcttphnpshaom,MonoalphabeticSubstitution,0.0576271186440678
vumwnnqyuvlliqxwvwylydbxuvsvhnuyujdxcxqqxscxquyujgvmsnuxdpxtum,MonoalphabeticSubstitution,0.06451612903225806
vqavbzneufvhdbfqmlndbibfyvbfnnieounlwbfhofvqambujonunosbih,MonoalphabeticSubstitution,0.060496067755595885
tjahpqbjmeyupymheobteghbcvakrkrbeajpzpqbvrprehkpycrahhkpjflgk,MonoalphabeticSubstitution,0.053005464480874315
vrugxgubtjllnnwnvxerwigklwezewxiebitiexyywelerxzwfeloibbi,MonoalphabeticSubstitution,0.06140350877192982
szbcyvsdgvdhcnqhzyzqlsfyvtqyztqpzisqhxsyzilpvkspzdqhtssqlpq,MonoalphabeticSubstitution,0.06779661016949153
duvtjjkijzggczvztbcxzjrcgqjcbvcqiqxzjadfiaujqnzqcfcvmctkczfauv,MonoalphabeticSubstitution,0.06345848757271286
ryoksqclgscdyxodgkydyblyictyiucbbczjyiqcbyzcdacbgvdqcvglc,MonoalphabeticSubstitution,0.07080200501253132
elosldfkgsobptpjitdoubcobuiltpidjudojlhbkuagbqgjhbjldpaktjrktjt,MonoalphabeticSubstitution,0.055299539170506916
puvpbtnqseswtpuwsppsetnptzhtjctjvxbtnqtnhcuvrswssjkjpserksqsc,MonoalphabeticSubstitution,0.06994535519125683
retbsketysqjguzsmuyajeqrcrpjezwjyushyaukymszyorkyjseretescmf,MonoalphabeticSubstitution,0.05875706214689266
rkserkgupvujhyojfzbjkveobertvjhfuveyrgbkdelvjpgreufjoojsgde,MonoalphabeticSubstitution,0.05669199298655757
vkrisehwrmdhmvkrqbirvsrjtyeavliorvkrisehwrmxsircmrorshtaukim,MonoalphabeticSubstitution,0.0672316384180791
ouimumhrdedrhgdtinsgnthikuboudcmgsuuxuxbguacnirdboibednuhhbou,MonoalphabeticSubstitution,0.06502732240437159
tgwtuglbaawghffsufhafvabpgsayuaxjfnhlwfyugkayuqfjwnsyuabsfwta,MonoalphabeticSubstitution,0.06721311475409836
phmcforvwuciccqkqcxkyhibckqhqenhvcypcejrwbmphxciuhzcqcmkyrwy,MonoalphabeticSubstitution,0.06327683615819209
ndxkrdsqlvqklvqeweglvbbedehqxqletoemweoufgdopxfmhdxqvbbevgvqqle,MonoalphabeticSubstitution,0.06246799795186892
kdxreghculopksdlqflcuhcculgygqlpcgcxsktdqpkczlqgitdflqclreclqculr,MonoalphabeticSubstitution,0.06971153846153846
jshwqfjozysqqsgjozwhnsczpblbhjghsnjowqozbddzdjozdzjbwyqwmbq,MonoalphabeticSubstitution,0.06545879602571596
qgctjuxzothttrtsjukuyozyktjltrjlqjjltelqstzjltvgttyaqjkltsuv,MonoalphabeticSubstitution,0.08418079096045197
mbdgeqiqffcrjrytlgjgjvgltoqttogfoqdgacytgecljcryyrjyckjcegf,MonoalphabeticSubstitution,0.061952074810052604
oekpskoveirurdfsdedmfzrhruckkaredsfzrhwsydmvgshvffcosfzlv,MonoalphabeticSubstitution,0.05325814536340852
otagecjpecijadvxcouxvnmuxacttmcojcedeztvpmmeaztkuxjnltnutdcouf,MonoalphabeticSubstitution,0.05446853516657853
qoietxhejwioalywjetkzwrecoxjwfwoxwivjlnnshjlnexwrqexexcqsrqw,MonoalphabeticSubstitution,0.0576271186440678
fnnvofaafvpxaffmrpmhpnrmageetabrtrmvzwrnabrnrirgafiabrpwdgm,MonoalphabeticSubstitution,0.06896551724137931
lfhdjgndohdwhnhrwfhnzdxwkdzxfwzwlvowktzxfwdkwwkjkewfvwowngh,MonoalphabeticSubstitution,0.08065458796025717
svdgvobeulgluggdltrdsrivgvlgpivqrdltbupvlukripqdtvpriliyip,MonoalphabeticSubstitution,0.06896551724137931
tgexvudiopiuhptgapikmddvicfettmknrvpaprpapwgedmcukixvupkjeiapn,MonoalphabeticSubstitution,0.05446853516657853
wynbnpahzvmruydqadwlrgoqbaowbjfvjwqbkgbdowlmyagdoadqngfhvy,MonoalphabeticSubstitution,0.04597701149425287
afcmvjyfismdizyjcvnjhvjcvlmyfeztfhfbxhcmtjmcfkfhbffcixzis,MonoalphabeticSubstitution,0.06203007518796992
yojxcidoxxabhzvjzadyohijcochankgoezhaxogojajbagoroojhigajbwkdalo,MonoalphabeticSubstitution,0.07093253968253968
rswucjuiwvtkhglcanhsvqquittpwhaiavuwhglucslkycgwvcuewakpqeiulwhu,MonoalphabeticSubstitution,0.054563492063492064
ytcezhepojcesvhcyhrqbteytjcjhyhgcotqvbhuucezmcojfuvhzivhcy,MonoalphabeticSubstitution,0.06352087114337568
owskdckdichmvzhfmjtaddmdczevwgakhhvdmmdvxmismhhezvvhgvsuatz,MonoalphabeticSubstitution,0.06253652834599649
baikucmyvcaficcmuknajuqapyepuryctgyuzxnlfapzrycmtapjytcyap,MonoalphabeticSubstitution,0.05807622504537205
thnqtjuqsqdtethnethnuocscqtsovrhnejdhtnuannqsqthnusqdvqc,MonoalphabeticSubstitution,0.08246753246753247
tnpyuptfnqbruxahwbpebrrwutgzbnhteweaqbcbfurzefqxbfgfeaqnoeaq,MonoalphabeticSubstitution,0.05423728813559322
rzmhgddkemeuupiddehlztdkyieaezqkixpvigvptdmksrirsztuedledkihb,MonoalphabeticSubstitution,0.05573770491803279
juljacmmcvwiklkpudwxvinpncvcdkdjckszdvcpezvkwndjuxivvzhljcpevin,MonoalphabeticSubstitution,0.05734767025089606
agjjephbwpjfxjwepkgejxajzpehdpbmrooagsozvhigmxrsbexszxrox,MonoalphabeticSubstitution,0.05137844611528822
oebupyrdxpoxbjwboapapxequxeedldobaeuxpultrdxpqaxcbphlbbtzlly,MonoalphabeticSubstitution,0.06271186440677966
shdezzstudrejpteihasqtxdowccpsrmrxixhsppzeiusphepuzsbxpsrm,MonoalphabeticSubstitution,0.05868118572292801
pfafrxywfyvgyffbgsdxyyystfvwfmthwjxywgzglhmavftjstbxyavrxvwwft,MonoalphabeticSubstitution,0.06663141195134849
ywnhhzlulcscijluqbcufihwsgchivllebfvzenwkebwwjzhqkopswgenl,MonoalphabeticSubstitution,0.04597701149425287
jyohgbgkxrlonctzovnbconbglonxvgibgdelovheehcberbodclhcclbevheh,MonoalphabeticSubstitution,0.06451612903225806
slocdenjlmnlouuveuiqveuslo,MonoalphabeticSubstitution,0.06461538461538462
pvxhvfpdxfpyjpkmuqajlyrs,MonoalphabeticSubstitution,0.03985507246376811
tryiaicokdclikfidcirculua,MonoalphabeticSubstitution,0.07333333333333333
upcdsuirtusiehsplludpkkdk,MonoalphabeticSubstitution,0.06666666666666667
flmumuoslpjijtoyovlpltkmj,MonoalphabeticSubstitution,0.06
jgcjesndognhrcyqrypcnnh,MonoalphabeticSubstitution,0.05533596837944664
ybejweolzhnrybrhanfljulmlsna,MonoalphabeticSubstitution,0.042328042328042326
drjqnkbdynenankmjqnkn,MonoalphabeticSubstitution,0.1
jyuyxazlolyouaeyatfys,MonoalphabeticSubstitution,0.0761904761904762
hiowzhcxhpqchphyxeihpgopwd,MonoalphabeticSubstitution,0.08
cnuxxbvtbxguzcndqogdtnbw,MonoalphabeticSubstitution,0.050724637681159424
cxypdwjwyzxkykzscxkxyv,MonoalphabeticSubstitution,0.07792207792207792
jwgolchhulwbdtsdqsxwgosckb,MonoalphabeticSubstitution,0.04
gbzfsgzsnujmkbjsghslmqwsh,MonoalphabeticSubstitution,0.06
gtvtpmticyxutvivcgtvilyih,MonoalphabeticSubstitution,0.08333333333333333
pgradvagegreelyemqxuvreot,MonoalphabeticSubstitution,0.06
qdtcrhwktexkvxwtbstnsekt,MonoalphabeticSubstitution,0.06159420289855073
twhmzzvtzwgqiemwkoqvr,MonoalphabeticSubstitution,0.047619047619047616
snhhnymotaujutomngujib,MonoalphabeticSubstitution,0.047619047619047616
jxhxdgjxljxbxofrqmxlgxo,MonoalphabeticSubstitution,0.1067193675889328
etolmurrikqjkajbtolwcsqfj,MonoalphabeticSubstitution,0.03
uphzmnhkmsupmuupez,MonoalphabeticSubstitution,0.0915032679738562
whuajokqhuigbbqihdpkapz,MonoalphabeticSubstitution,0.039525691699604744
hplxtlerhalhuhwhzpswisps,MonoalphabeticSubstitution,0.07246376811594203
vpmnjbmjnvpxnmxtvpmsja,MonoalphabeticSubstitution,0.08225108225108226
bgvbehrwumfubtaerxuhztt,MonoalphabeticSubstitution,0.04743083003952569
hbcfrfrkiucbhabyhnarfynouex,MonoalphabeticSubstitution,0.04843304843304843
ouivubvurnoypgzfgclmnuhnzur,MonoalphabeticSubstitution,0.05128205128205128
hbmlhjgheikemewsqzlphkzasne,MonoalphabeticSubstitution,0.04843304843304843
cyakiicfnpqkekzlmqplokyu,MonoalphabeticSubstitution,0.043478260869565216
dhnugbktspmtlkgbrkhbn,MonoalphabeticSubstitution,0.047619047619047616
dcqirmlxqalmvzclhdtqalgih,MonoalphabeticSubstitution,0.05
wuvtgrjgrltlqucpgyqtclqjm,MonoalphabeticSubstitution,0.05333333333333334
kgubkdlkudgemgkbtqqitudieduq,MonoalphabeticSubstitution,0.07407407407407407
iggkzsvidkujibkzdiwtl,MonoalphabeticSubstitution,0.05714285714285714
ialahdfgaoifidayqifpfvjla,MonoalphabeticSubstitution,0.08
eddywueguytzegaymdegzjgtrn,MonoalphabeticSubstitution,0.06461538461538462
fbccsrfsejznkcjzngzkegrr,MonoalphabeticSubstitution,0.057971014492753624
pauntfyutzaenzruzakzrh,MonoalphabeticSubstitution,0.06493506493506493
fhimtewzimistsradtzfbhatkwnbh,MonoalphabeticSubstitution,0.046798029556650245
ydimdppzzslcvslvsgfz,MonoalphabeticSubstitution,0.05263157894736842
gaqrpfahshukjatguhqgfiror,MonoalphabeticSubstitution,0.05
sjbrtembjzcblcfovacrmthjee,MonoalphabeticSubstitution,0.046153846153846156
ofbdsefswfddfdpsefxhvs,MonoalphabeticSubstitution,0.09956709956709957
seuurimcuuztrkrftrlrjf,MonoalphabeticSubstitution,0.07792207792207792
citkeqjrrtitjenfhjtvir,MonoalphabeticSubstitution,0.06926406926406926
tjpmgrehijdijmgrvgtijfrhh,MonoalphabeticSubstitution,0.06666666666666667
obkevgqiruqqdsetbtrovjkmvnq,MonoalphabeticSubstitution,0.042735042735042736
xoilpcohqbxpwnbljuxdqehaz,MonoalphabeticSubstitution,0.03
jgdspxayppvvtzdqgdtzafw,MonoalphabeticSubstitution,0.043478260869565216
alrfvsucilnrpchuphufknplz,MonoalphabeticSubstitution,0.04666666666666667
bwgsdlibmivgasohdlhsfoxgm,MonoalphabeticSubstitution,0.043333333333333335
uprmyfyrmdkymibepzzpcudru,MonoalphabeticSubstitution,0.056666666666666664
ouersrsqdieuohubekofniqfrleb,MonoalphabeticSubstitution,0.05291005291005291
eqzikhvfixqzwxoqxofqwjozp,MonoalphabeticSubstitution,0.06
inxycrkxkotthrncotghagkf,MonoalphabeticSubstitution,0.04710144927536232
uqrxtrujqvnknidtidtiqaaqdn,MonoalphabeticSubstitution,0.06461538461538462
pdfinggrazssnopnstzgufipwduo,MonoalphabeticSubstitution,0.047619047619047616
uqkvzaxxmsiybbyfjqfmivfbysf,MonoalphabeticSubstitution,0.05128205128205128
bpmkxcznxbjzoojxttkut,MonoalphabeticSubstitution,0.05238095238095238
pbzqbqdahdkbebgwhkpjqbzkpabdd,MonoalphabeticSubstitution,0.0812807881773399
ykwvovjwyuikuxhbvbwdcwwdvs,MonoalphabeticSubstitution,0.06461538461538462
iokcoydlcidxnbnxqjldncjqjsd,MonoalphabeticSubstitution,0.05698005698005698
aiqfakfhoyklimwflffroatnqfz,MonoalphabeticSubstitution,0.06552706552706553
qfppkvovcrtelppanvpltvroxk,MonoalphabeticSubstitution,0.06461538461538462
vwwsfkkyjszfrgukumhsfkfryk,MonoalphabeticSubstitution,0.07076923076923076
vayiwjphhawtpuoirjwtwtp,MonoalphabeticSubstitution,0.06324110671936758
leqefulxcguyelocbcquinoyqu,MonoalphabeticSubstitution,0.06153846153846154
ytfweauatrnylduymtrl,MonoalphabeticSubstitution,0.05263157894736842
billipzotrmtwaejmipotovie,MonoalphabeticSubstitution,0.05333333333333334
vqgqxrpexqdbruvhbqbcpemqe,MonoalphabeticSubstitution,0.06666666666666667
jphdkkrogdrnvoujptrkdwpu,MonoalphabeticSubstitution,0.05434782608695652
diobtoduihvixlwrsviwvxvlwt,MonoalphabeticSubstitution,0.06153846153846154
wggflgfdpqtxgdzxrpsynrgdrmg,MonoalphabeticSubstitution,0.06837606837606838
tfchbclllwkasfmlunfuf,MonoalphabeticSubstitution,0.06666666666666667
xnwjkjfxwlcoidloqkmdiblxnc,MonoalphabeticSubstitution,0.043076923076923075
gomwdfyrenykmuvikzilkygoy,MonoalphabeticSubstitution,0.043333333333333335
hfkwrrjxwywuinpugqiktsira,MonoalphabeticSubstitution,0.03666666666666667
fopzhaivrizihoeimlqiz,MonoalphabeticSubstitution,0.07142857142857142
pcvmsouespbcmwmnmxcchomnvw,MonoalphabeticSubstitution,0.06769230769230769
tfjbzzevtjvztvhtvcwcbdkiv,MonoalphabeticSubstitution,0.07333333333333333
amwewlxkowaeixeapnhamweapdy,MonoalphabeticSubstitution,0.07122507122507123
uzeujuznouyplldupqlsm,MonoalphabeticSubstitution,0.07142857142857142
fwymhuffqutuubizwdhkfqhd,MonoalphabeticSubstitution,0.06521739130434782
karvzwzvadmqrmvyvarvrqcdz,MonoalphabeticSubstitution,0.08333333333333333
janbserburxtpiudidrtnrxzri,MonoalphabeticSubstitution,0.05846153846153846
mdzdaebidvbcimdsytifwiuyq,MonoalphabeticSubstitution,0.05
bhgfhslemjsqfdorjqyfgmnjmq,MonoalphabeticSubstitution,0.046153846153846156
kmeqphevlvmcqkpvoupcknymu,MonoalphabeticSubstitution,0.05333333333333334
efqozujasuqskbejyjwpfkj,MonoalphabeticSubstitution,0.04743083003952569
zgsstegmjvjlccgoloscjrdclmos,MonoalphabeticSubstitution,0.06613756613756613
lvrbplzkvwvbsvhkmrrvzlvd,MonoalphabeticSubstitution,0.08695652173913043
