Text,Cipher,IC
bmnewsgtoxaenaelmndngatlrleitxesmsnniuixeuoooihshxleyvioiewxrmtmyfttoxaeatednisx,ColumnarTransposition,0.05917721518987342
telycnuxunpreotxarleorllaviaanwabitehyaxpewemoertynenalyelovtrnxlelsntil,ColumnarTransposition,0.06768388106416276
aencneeoarsrpwoosdswntntrahdssohtittvarmnrntekoeoteeoikahnwhphtnaetwohoh,ColumnarTransposition,0.07589984350547731
reafiatiettsfbrnwrnnseurextlegheikbrnioufirhoiitreuxoodocshttohqx,ColumnarTransposition,0.06009615384615385
meceaateoetirdtyasiioteotteotorhtgbtsstntinylgesismiaubedeannhunmuarohmf,ColumnarTransposition,0.06846635367762129
lothretanoeettolifdmhaiwhcehhtuhstdoeaigiwhefrsstotlciwvmhsralatieoteiey,ColumnarTransposition,0.06924882629107981
alnegeaaodxnicsrtlnmlxckhmeoataexmeehalphtnxeedoetthcsxorrsebetsaxrafiraheehs,ColumnarTransposition,0.07006151742993848
srdeiuueonirmotmrhvedhaoeseueoansbnonnrtwrmcoantalmadosioectasswhmsiic,ColumnarTransposition,0.06169772256728778
naeodreafnsiiexxidiyfnpdeaeefteehtfepeieeudrxesnhrieonftrrfntvtsoftldrgqsex,ColumnarTransposition,0.07783783783783783
stfairihreixrnnristortdlloinioieferxeffttwttorwxaeebeiheealxuddeltepehex,ColumnarTransposition,0.0770735524256651
rsiichsmhdonxfostetretnmalmcenisatsiesxoedoeitpiwruxtorsvftokttuxhnareitfihhax,ColumnarTransposition,0.06027306027306027
oenoeednxasieemrtowitrncisxlhayereasnhohuntcxebnvheeixanskmonaxcafacchtxlttwbonrn,ColumnarTransposition,0.06111111111111111
laoedrnidahetnlehrnioctnidrcoytpaumhehwdiuorscaexwwteessfenhtqmhhicieo,ColumnarTransposition,0.055900621118012424
dnitiauxuseiwtbxnownaloxcrtlhnnsronnaaaxgualsrbxaieigerxalggrcrxoeolesdxetgyauax,ColumnarTransposition,0.06139240506329114
hrahorxndfhseyoyntbexioeiebxysgmvmxutydedxeloterbsrtgtexmertrexeboaemx,ColumnarTransposition,0.06832298136645963
hytoeeorrteaoudxnahndunxtritvbrhognidedxiidcyonettaaortxchoslsexewucrhueurtoasox,ColumnarTransposition,0.06044303797468355
salclstxsehfelbdbnlhytwxydawpooxwaretohxissruduxeriiastddephcguedtoesanxivewuoor,ColumnarTransposition,0.0490506329113924
toivagopsdgefpscilhrlieroelnleednattnbtecuexchreewrtelxbmnimaviqwxfkeosrituol,ColumnarTransposition,0.050580997949419004
rlexplitexeottscnlndrfhhienigxwtssikueoeaoreeiratxiowqibnemxoraunrdlmxeceetcecsx,ColumnarTransposition,0.0620253164556962
cghosgnitrtolnohnnexrosmiswewxulrsgnheixspsanuhrexsdbiltiinxloimsislweefoaweetdx,ColumnarTransposition,0.05822784810126582
ieeedhgtgxnswrrelhrxvhkhntnhaxsaikmedinxhfleenmifeethooreeaxtorteodwrceticaaitrx,ColumnarTransposition,0.06582278481012659
htlphuecsryfxarfthewonunansehriwinexttxehiegsaooittxtaeocbseruloxwboowrhtrlahe,ColumnarTransposition,0.057942057942057944
dtseahedsxibathlireotatrvwdtexteycepcohtowitehahtxhclogahuohauevrtlnue,ColumnarTransposition,0.06542443064182195
oertayfootreeetbdxrdreouloxhuttauasxantwlqrtxhfselolrxdeerveyoxrruhcbpowceiahoemx,ColumnarTransposition,0.06358024691358025
rueiueidexwevbaabenxaoweetturoeqthbnrehxtsiwsoezwxorieyggvexrahlsynerxffhsehhzyw,ColumnarTransposition,0.060759493670886074
acdooniseadnnrjotdlmexnlssygnaonxhrehsmitwaxtaetufbidexdeweoogllsxeatesartotx,ColumnarTransposition,0.05809979494190021
sorhreixaksododxurecehmxtnndsrlxredpipoxchiowadxretrhnsxitsrelexiowepnanncepegnx,ColumnarTransposition,0.06265822784810127
sisowoudahhxtnbueteowhpnehftadwtdpaxewictwflswsxhellnarraoydctsnhnlinaex,ColumnarTransposition,0.051643192488262914
djhcagrsenlsawsnmeenhengogoyinyasrwbeerrllaiachetaesaeaahcednselscntdi,ColumnarTransposition,0.07039337474120083
opoubewamsinwoxbttphoreonuabesloclewtrlwltenxmafgrahnacvgewxoahodnhedatitrx,ColumnarTransposition,0.05045045045045045
onsfeddenedeeoemnrfotacnghohtocdoohsfsststulfccnetodeoirhnkdromeipecrwia,ColumnarTransposition,0.06768388106416276
hsotptfieshottcrmsooteteeefsolseoeahstouuepxnnzereneubrdjhgtewrhtamnrtef,ColumnarTransposition,0.07589984350547731
loaiqrlgcrrlondtmorhaoilnnuoetkeoemtaeinoogftwoeralesoetdcuafahytv,ColumnarTransposition,0.06153846153846154
srsahrmamwdeoenbteceeotxohtlfssayetsoiabrehittarerekhwnaasolehirceotmcna,ColumnarTransposition,0.06807511737089202
ophoruevogovwoeseleewtpahypucebeiehxslotsbahrettnntttdntersstitmrosotnte,ColumnarTransposition,0.07511737089201878
neuycsaueerixdsnayhnnrdorxrwreirdniahgnoerdgegolcehxgsudhpedtetuourobhsethhwtx,ColumnarTransposition,0.058941058941058944
aleawaethhespyatieybixtdriognliexosbieihittxcaovhftwutxgustemcattleabnfncanlx,ColumnarTransposition,0.05707450444292549
omeleahesperyudniiasdhkreaatonadleeuehoysllawltsaneermenwktnihboetfnri,ColumnarTransposition,0.06459627329192547
mealrgraxiadsnnfrongmieaasndhrshdfgxisrawemlxlheamhrrxeadraemnxdeiwotoex,ColumnarTransposition,0.0649452269170579
effrciletthpdxnesepdedstaylotrftuexrheelixinaypahpjeehenxoisovdoopnaht,ColumnarTransposition,0.05921325051759834
eaywterhtsadhtphpxmeitsxaoroiotsbfanoscnenrsalembektadatueweduoilieaeuta,ColumnarTransposition,0.06103286384976526
eecokaatsatduosrromshbcnesvriwasiueefrsxreefennhtsenshedterxhasopssiex,ColumnarTransposition,0.07453416149068323
nnplsdsetdirsygeoemgtoaaabbraaeemdexehethalseiaofrndeyedlatdenhondeerhmn,ColumnarTransposition,0.07629107981220658
dawnfsxeetnidsrwmdopeeymrhfoehelxklresrnjdrvlradeptsfoxoenioirarixnfiairenrdi,ColumnarTransposition,0.06254272043745727
lincrtnvaxqlmroilsexatinegeesxeylasoeasteaofokoetxuaeavndhdxrphncogtiahlasilhgin,ColumnarTransposition,0.0560126582278481
palrforatxaceulrecuxarlthhdbryriyoeaeeixbdesshsndxbelyetrerbaomartriexrirseewgox,ColumnarTransposition,0.0680379746835443
trsirpeanknmnieettafdraciresnxsnfhonesooatsrxeaeceitmrpffraxhvlngoxrdytomwr,ColumnarTransposition,0.05765765765765766
daitpnlvneeitmhlteidwwclfmofgahnxoaeresittlxnhsiyetielxtgoerensskxdcpeohesyex,ColumnarTransposition,0.05741626794258373
hermemoseeealttmosslsimlyskxaiiisinldclniotputolwnoothexthesrfiakrshed,ColumnarTransposition,0.060455486542443065
mtucaueolmelyseiydrdtiremcxelaoehgeortcrnereaehpksmwreboephdnrteoootssml,ColumnarTransposition,0.0661189358372457
eonwtseeuahlityecdonrnchhthtdnhadcmhdeottgiiecahwdageheampmhtonbrnarae,ColumnarTransposition,0.0670807453416149
hahhrudtnxeoticihnrxmechhteerxsfwtavaoixhasieelbhgbrrnaoinsxurecrdgeexlseeddtapx,ColumnarTransposition,0.05949367088607595
shtaybeslgxaslaeeraeieytydnrtrpnxuihloyewoixdanheguelhhcselufnhunxhoybnoyigtx,ColumnarTransposition,0.05297334244702666
ehrntinethfaaqaiotyhdersaimorptoltaieedeehringoxrgetaaofswscgenxneadsuwd,ColumnarTransposition,0.0594679186228482
othtiieittlithxhdoleasigbansaxehuiotteievgmsxregtffbvtaetitxtahtltrlnorinhe,ColumnarTransposition,0.07675675675675675
cgesunetadioehaxwinhtwlxpaywoshedvrhutrxowldhlnhisfilboxeeutduuxaonhssnennteeiar,ColumnarTransposition,0.05348101265822785
cdleraexgdfntsitnaeanltxrtfwtlhxaeoaaedihedpsnwxattditnhesithsexihhseigxaiehotrx,ColumnarTransposition,0.06993670886075949
rndontuissdierohnniiiyrdegtipedegsowoaaohlogaoshrtaelnradianihcsaunpve,ColumnarTransposition,0.06252587991718427
htsetatcaaaxetetresdyrhncnvaewreptyefeotuhtaasgdewiinahinaebnengdtenodde,ColumnarTransposition,0.07863849765258216
chryndbrexateaaeresoeoiagtgcadedsulnfymxtesociogexdrenoaamexnnvtmhalnt,ColumnarTransposition,0.05879917184265011
isyoteabbsvetfelidenhpontrghgrehaoxeuceftdnerthldectematlaulreastraahe,ColumnarTransposition,0.06583850931677018
veleoereilbnorteleeomvtdiretidihnlaidyetopihtmhfoenaneirsttowshtehehma,ColumnarTransposition,0.07701863354037267
fottlesfehtnitostodihaflfaaldlaalirnodgnwelghokeniebuettcdieoguireafbw,ColumnarTransposition,0.05879917184265011
cocioilehrlnekaynnlgvsaxdibliasneswxrxrconapemaeabeslgteweirulikkfyinrsr,ColumnarTransposition,0.0528169014084507
eetaygxetreoidtatoohieceioshoxlhndenrevntwhmxrlagaaeidagihaecdlgsapnhymncco,ColumnarTransposition,0.058738738738738736
fgedidnseeitpshresrnhisaoneoersobihnlcncseghxohrchnwaxhwoaeeihdlaiunenea,ColumnarTransposition,0.06924882629107981
ninndiioxreoehhbixopgefgebxeeetimanxqpauwrhveauiaehltxuigphowixcqmlleetxedchctygx,ColumnarTransposition,0.05709876543209876
doveeootahhdmndepoetseeranifdehxdwiihtroennhhtpelasrahcxrdtagstxwteroihx,ColumnarTransposition,0.06533646322378717
eiahiswxhtretbaxaolyahhxvsyttuoxradteihxcrscsdnxhitbhrweeyofwasxueethstxrguaanox,ColumnarTransposition,0.06044303797468355
hhpedhrxaieehlhoeeretenxerhscasdfrudgmehttrbewaetvrhaaefsdninoneoesanrlt,ColumnarTransposition,0.07589984350547731
hheraacsseefhexeedepbswteeadextwrecyeeahsottrewnhoeuenrcendxroutnwahipndanx,ColumnarTransposition,0.08396396396396397
hleeyhgetxyothdeedaxmrloendirxptehnomntxyisvbalhhxtendlpnhfxahoatritoxsftwieneee,ColumnarTransposition,0.06392405063291139
necrftbghwxohhngthhnvxsdainenvrtxahscnasdonxmeeyihuatexalryahaieixwstwntrdeeh,ColumnarTransposition,0.05878332194121668
siirtomnextomtdnrtnthwohyraitlaenoebmiwllresaeoaetlcgnhefrhiedteeodohe,ColumnarTransposition,0.06790890269151138
rlsoiaeohhoadhdiodegindaasayiftsrnhrtrwdcoulaaleeoqahxedlwlptfeerthttded,ColumnarTransposition,0.06298904538341157
mhrsounhihahatttowyfswuenudtadanrdsxthtesgsstetedooasaaraeodajesewhyndet,ColumnarTransposition,0.07198748043818466
aluldalsirunanfeaulhgalbsihagxabihiadohwgerirrytcwtesgontigarefitnmftnldhnx,ColumnarTransposition,0.05369369369369369
hdryehnxesnwwwrxlldgtanxwewraecxbowieslgsneertixradneilxhrootduxeuinshoxodebhdgx,ColumnarTransposition,0.060126582278481014
astiedaafxunobrhuesxsthonirnoxbamdresnoxsleaihfrmxelrhttoaaxhiensntwrxltoteeesrt,ColumnarTransposition,0.06392405063291139
xuihrchedldeaidxeaamdrnxtuhoeaixnnittogxcsrmveoxuavancneedstaatteuotibpxpntarher,ColumnarTransposition,0.06044303797468355
tdtnwhefaenoetxmntlnniethpetsxseoadtvdmredhaxrrneaeliotohreoauiheheronwtorn,ColumnarTransposition,0.0745945945945946
lpnhedmgndrsereeaagdrepejooxssetamanitnohxaothneloneenexsrgnrasroxonfx,ColumnarTransposition,0.07329192546583851
iqvsewbghthbhdxefesoaildrtherivnuitfheeeaeeawrrnitrcoteeanmtyetthmhnossdceh,ColumnarTransposition,0.06630630630630631
leatvehranhedtxellfahtoeuthlpxhtrahgdthodsuexigneiaeyncawkhxttidrnrssnetoee,ColumnarTransposition,0.0645045045045045
niohehgrhrwtsahtdaeniiihllrerwvdclsdawtaieehdyaeienwautxtvuenosxutfsvtne,ColumnarTransposition,0.057511737089201875
amgllrtaroxranruleeldxdonitfeeitxnciteohygcxrdaeqadroaxacysiotedoxenphlyohrlr,ColumnarTransposition,0.05809979494190021
noorhgsnmitneexoraeiembpejttaxarsrdnnoyoxohtddnoiabuerneelrxcenvvemdsdrsahx,ColumnarTransposition,0.06054054054054054
rtfodahuuilretxadfsemdonnderdxeeethdnfaietdexchefenannseasoxshectaaddfhtdsa,ColumnarTransposition,0.07711711711711712
nlihfsdaxbtetahdtsidnnoenwxseehtsaaxhmseowttxpdiadfaexihwtdiehxoitmlihhx,ColumnarTransposition,0.06807511737089202
eoteiknnsoeinaoosxvehinnmixiotmytnrxakhloigdxngwasoyacrpsgruutxdtivsriitennriwlti,ColumnarTransposition,0.05895061728395062
tsasegtlfneeetitkbnageerrvuhrceienrueoiaeteohnmetsaxbtaarmrioqhnthhtwcteyrtilx,ColumnarTransposition,0.07059607059607059
arhvtonjwiwheeseltlloeewdehtwtwhhinildmgwtlaonowatnaeeetlniettxhioyortes,ColumnarTransposition,0.07629107981220658
erereetroexmgsoditurenphtmbtensxetfaennhairxonrnarffmdoleyoetreptsciirhwaelnj,ColumnarTransposition,0.06698564593301436
duthlpocaahshmanhedtlhnteheeaodsuoerdhtitrncawatdidiyefrhnetodheltfwda,ColumnarTransposition,0.06915113871635611
ieneatxskaooaxetbodaxniebdhtitrniwxdgsyiahamhantthhcottewewnnsxfpycnhx,ColumnarTransposition,0.05921325051759834
gdlwscolvhetllseashdeuteehsxsrtiilhoehttsdretroiployrecxhbtsseaindethu,ColumnarTransposition,0.06832298136645963
gtareohsogooawraircrloedeyedanedndrebttncetosrcmjadcdscerlhnheseieononya,ColumnarTransposition,0.06964006259780908
sertbnsxwdrheccxfetaldeseieeailxcogvdewxerntondofshbdtnetraeoiaxeteoahtd,ColumnarTransposition,0.06846635367762129
lltidxdehsbxopwhlxeuetuxhontoxtckawe,ColumnarTransposition,0.05396825396825397
pecaesutnxmlnhhsthoxisetxibiytobedx,ColumnarTransposition,0.05042016806722689
haihtirxsetxihgxroaxotixapdxepretnlxdtnx,ColumnarTransposition,0.07692307692307693
sarrdmeetxhbesycdiyaeedaxenvuxhterx,ColumnarTransposition,0.06722689075630252
rnehnhhxngramrmhittdgeaxoimeuusxdstx,ColumnarTransposition,0.05238095238095238
rhuxnetrticxenooegkxbehbiybxhnextnhdejna,ColumnarTransposition,0.0641025641025641
topxdodxibwxdddxhlaxrboxadnxsvineenxanux,ColumnarTransposition,0.08461538461538462
gesxnrextdnhnutxhigeenlxweixihnxotnxlgax,ColumnarTransposition,0.08461538461538462
oouxsfuxctrxicsxrhbxaioxtobxatlfrilx,ColumnarTransposition,0.07936507936507936
atewytrsrosrfreaatenabiwrbahslnarae,ColumnarTransposition,0.08571428571428572
octaxgeoinmkehxroikxflhrxehsmegrfnssfwox,ColumnarTransposition,0.05
bewunodunarjfewhferoxheoeslxtsstagn,ColumnarTransposition,0.0453781512605042
snnregardyaaalioedduxahwdndyteeedrl,ColumnarTransposition,0.07226890756302522
orosmenahsrcoogueetnxmetsabwncmhekx,ColumnarTransposition,0.052100840336134456
tefcnxegoyfxsnloimhimpaxaorrorhyrktx,ColumnarTransposition,0.04285714285714286
nnisaawwtsnxajaeaednfnwwnesenroyfurs,ColumnarTransposition,0.08095238095238096
ddsrxsfabitryylleasxtheexrmrhxermhxaodtl,ColumnarTransposition,0.05897435897435897
thlanxlemrexstacryifrlelwerarahouiit,ColumnarTransposition,0.05714285714285714
edxrgxinyfsrlwngaudinngshneoea,ColumnarTransposition,0.05057471264367816
uyssxolrfxwteiedowexnliwxednexahgrxlfehx,ColumnarTransposition,0.0641025641025641
nfioaxnaahoxiyfemxnwmtwxuaoedxrgrrln,ColumnarTransposition,0.05238095238095238
tealwectninhtoenhrseopraeshttdee,ColumnarTransposition,0.08266129032258064
werwhlpahyonemnxrectediserkhtlse,ColumnarTransposition,0.05241935483870968
peremnvrlxoohwoiaukrpleersgeaytttlf,ColumnarTransposition,0.0453781512605042
lreseaampxaafixsnoiernmhxwdooxsnrsxietsn,ColumnarTransposition,0.06153846153846154
nrnloxrfhicsaoorkagregetehyrixgteinx,ColumnarTransposition,0.05396825396825397
hoorefdogcorrsxrheuxsfyoherestrengh,ColumnarTransposition,0.07899159663865546
mgoomaiomltiidnhexlladhlsnwtim,ColumnarTransposition,0.059770114942528735
rgiinaawrocrdekrrtrteehcsiehei,ColumnarTransposition,0.08045977011494253
rresoxeanltxsegvhxtalieehporrxecwotx,ColumnarTransposition,0.06507936507936508
anexmisirmuxsstdishsaotxehahncexymrxwenx,ColumnarTransposition,0.06153846153846154
swgnxoadetsthhxhaawxrdttheoeexherti,ColumnarTransposition,0.07394957983193277
danxrvnthrseooanaesrsduwhyextewxowrxnaax,ColumnarTransposition,0.0641025641025641
btialrieeesxnkneuxctcdnxkhhfgxaotnie,ColumnarTransposition,0.050793650793650794
hnveawptooexttfntarutsirheaaeoaxnttx,ColumnarTransposition,0.0761904761904762
etnxhdaedetxuhdxfpexlpdxserhnerxoaax,ColumnarTransposition,0.08253968253968254
wohxsherswdmechoaaiahuexmicfectxgsnl,ColumnarTransposition,0.044444444444444446
nhaeeaeushgaldxlgtutublbxaiyyx,ColumnarTransposition,0.052873563218390804
iflyxlhesxrfoixcebrxpoimsitnnxassixpaemxnhaax,ColumnarTransposition,0.06363636363636363
pasxgsgdsnegroshnidgierseoreieneezx,ColumnarTransposition,0.08235294117647059
tldfoaeeaolxbvheneoittntdrsntxeeiror,ColumnarTransposition,0.06666666666666667
hvomaaxntdnctxaelantxfhwgehxtieolde,ColumnarTransposition,0.05546218487394958
ctteserotneloekuhtshxluarctectdiotx,ColumnarTransposition,0.07226890756302522
cegnsnehexiireeebeigotthxrdbrgktatx,ColumnarTransposition,0.07058823529411765
hcnsektieyirbloeasotxtnnyhrisjstwul,ColumnarTransposition,0.043697478991596636
sgtltwbneaoeetxahxedrctxloiheh,ColumnarTransposition,0.05747126436781609
itwtgxnchthxooatkrdthaaebhnnixbidonx,ColumnarTransposition,0.06190476190476191
snrsbkeunohyinnemottxoftkehxbtiohcx,ColumnarTransposition,0.052100840336134456
tntdoxdwuhwhomtltxraoonxeeeoot,ColumnarTransposition,0.08045977011494253
bdnraawnecriipxneaisrhedeaewsxyrtnx,ColumnarTransposition,0.06218487394957983
wrsmxhslhreekexrlfnxrvctatefwoeeoikeaoix,ColumnarTransposition,0.057692307692307696
reenlgehkfgafltttselranbsiehia,ColumnarTransposition,0.059770114942528735
artunhegnxtcwsahaisrtrhsesiearedgwx,ColumnarTransposition,0.058823529411764705
ngsrxrthmauolgxeheirtrbndehscxruooxdtohx,ColumnarTransposition,0.05512820512820513
lgwcifxdohussxauencoxathaooinhssnut,ColumnarTransposition,0.05042016806722689
sntthdhxenexidexlesxmdexedtxataxdahxsobx,ColumnarTransposition,0.09871794871794871
wlgsrgoesiexinnxstexbetxeanxohyxurhxeyhh,ColumnarTransposition,0.06923076923076923
uhloithreidxgedvlxofrlhahoirchttgant,ColumnarTransposition,0.05238095238095238
edfheosdsaexheofydibttueeelslh,ColumnarTransposition,0.07816091954022988
weetxernsxweivnrseoxandlxmenrxotaexndmex,ColumnarTransposition,0.08846153846153847
ronxecixpmtxatoxhthxaaodlewxtnouhcnltntx,ColumnarTransposition,0.07307692307692308
bhtexealnxreosxgelexihahxardoxnkttthrlrx,ColumnarTransposition,0.07307692307692308
nnrweaxoeudnateedohkervnntnhmsheibn,ColumnarTransposition,0.07394957983193277
hmtxmcltryletolxfhsiaeekwoiontsxeeix,ColumnarTransposition,0.05396825396825397
rsaotobotessghcesxitnrwxmaraexntalix,ColumnarTransposition,0.05555555555555555
curaexpolswwebesnxanasaaktanrxrsturs,ColumnarTransposition,0.06825396825396825
ohnnnredgxiglhxngaexstaiiteptxgscmx,ColumnarTransposition,0.05714285714285714
boaeemsneskxhgnhaxeizhoexdocoroldato,ColumnarTransposition,0.05873015873015873
iwtexoitrtpchiotvetxtfelxsotlxmeawxiimsx,ColumnarTransposition,0.07564102564102564
enoekvmennexiiexraohosssbahvwdwr,ColumnarTransposition,0.05241935483870968
dlirdnaxeitecdenurdocolllaemoullnrna,ColumnarTransposition,0.07142857142857142
edoedrndehatgnkrmxraohnawae,ColumnarTransposition,0.06552706552706553
eddxttnabllxfwwxhhcweaexnouyooixrmpxeeoa,ColumnarTransposition,0.05384615384615385
thaexetwmxhslanatshxeaywxtrace,ColumnarTransposition,0.07586206896551724
oljrxueeexetiyshfgexsganyhhvnetonhx,ColumnarTransposition,0.058823529411764705
hptwteoxeiwxgduobdninraxragneefxinod,ColumnarTransposition,0.050793650793650794
eelhxhmatxraugxalouxedtexecloesidhxnxahr,ColumnarTransposition,0.07179487179487179
ltlxahoxsawrcewxwaahnylxoraeyonxanre,ColumnarTransposition,0.07142857142857142
ctsesgntdminenayexohinunjinsmi,ColumnarTransposition,0.06666666666666667
sunhcphiolilelnpekrdkpeeoitlwunatdt,ColumnarTransposition,0.04873949579831933
alsprxluehexoolehftetptxhrbhyodbsaax,ColumnarTransposition,0.05396825396825397
waoydehxhecanbtxeratrwmbotfxiheo,ColumnarTransposition,0.04838709677419355
rjlifeileesnaxhdcdediapahlhdohlmasx,ColumnarTransposition,0.058823529411764705
feewxttehxohlhxugpunmryaethhdxsehgxntnex,ColumnarTransposition,0.07179487179487179
etsethtubeirasndevogaehnishtehimemx,ColumnarTransposition,0.07058823529411765
uowehsuabxniayxaahiigtnwxitsoxmbect,ColumnarTransposition,0.04873949579831933
bereaexctyeetxsrrasseuolyhnnhhgyhbx,ColumnarTransposition,0.06218487394957983
biaeegdccsooadanmftrakeurlnxsirhddx,ColumnarTransposition,0.040336134453781515
hdoretltavxxwohtyxectmrxuefeexomehnx,ColumnarTransposition,0.06984126984126984
ipdssehimrittommhreimhtoeetvitit,ColumnarTransposition,0.0967741935483871
sbrnylhnrteeeotbhncdnaaenateaaajrle,ColumnarTransposition,0.08235294117647059
alesdhddtheerxnmtanlxoiaheoxnythsas,ColumnarTransposition,0.058823529411764705
eshesxrweehxmihhneoteatxtwndexhasbnx,ColumnarTransposition,0.08253968253968254
didrehggneaxatreogtxbneihuahetnn,ColumnarTransposition,0.06451612903225806
aieexhsvdxdoioxatmbxsiisnsetaxtsorxagsrx,ColumnarTransposition,0.07564102564102564
rhescdwxhraeaaoxenrxhodxtelxehlxesys,ColumnarTransposition,0.0761904761904762
trlaacosyedxtawxhylxsdaxdlhxeewxalaxhely,ColumnarTransposition,0.08205128205128205
rchxhtdxeraxfoexbvoaeordalhxninxeesx,ColumnarTransposition,0.07142857142857142
tgenlxbakegosndofsniemeredeaheennptw,ColumnarTransposition,0.06984126984126984
iratwhnhmolnrxtalfhedwessltahrmuegx,ColumnarTransposition,0.043697478991596636
cetehtieedcunlnhdhjaortananony,ColumnarTransposition,0.06436781609195402
esuxenaxhyoxautxnnbxdthxretxfrlxtalxogee,ColumnarTransposition,0.08076923076923077
noaoxchweeorwzxoehmdcoclxhohaxadibxtfsnx,ColumnarTransposition,0.06153846153846154
irdlxexssroenaxhemeiptamltdrhgnatlx,ColumnarTransposition,0.05042016806722689
ehuuidlttcsaiwnaiylialohfdarrt,ColumnarTransposition,0.05057471264367816
ehabxdegoxlpqwtgueeuaauatnsisoctpax,ColumnarTransposition,0.04873949579831933
atdafestosrxsinsoxbhtetxpuapdh,ColumnarTransposition,0.052873563218390804
nahrytyduunxopgechaxcanxoamxlnte,ColumnarTransposition,0.05040322580645161
onhdswnengmlhlwpayoudoalmeaoeddn,ColumnarTransposition,0.06048387096774194
cvmxlilaoimxihtcadenswnirduxneodkcytehce,ColumnarTransposition,0.04230769230769231
esraxhrotxhvtocirelotefsewdsattiamn,ColumnarTransposition,0.052100840336134456
taaacpwxheoxhdmxcttahdnnesdhapexoohd,ColumnarTransposition,0.06984126984126984
ortxceoxniexddnxbtettaexkcuxehyeohjxelax,ColumnarTransposition,0.08076923076923077
seyxrduheahxestlnapiaarcrkldhdtxwhbe,ColumnarTransposition,0.047619047619047616
asaaiabdkyriainxrddxusaxcshxgmrxnsoxmtes,ColumnarTransposition,0.06538461538461539
ladeshlmelsdwnlghaeniiodalrtllletrux,ColumnarTransposition,0.07301587301587302
etavphsedanxennxirexrawelejrtmyxhenx,ColumnarTransposition,0.07142857142857142
whftrndrexixoeoheotltpoxugresnligesx,ColumnarTransposition,0.05396825396825397
emsbrtseywdcesxhoaeenaewxhetreafhox,ColumnarTransposition,0.07394957983193277
edexgnwxdamxiaxieskxherxtmaxlrehfntctdrh,ColumnarTransposition,0.06282051282051282
setgtchwiillhlqueiohaunlbtidatnieed,ColumnarTransposition,0.058823529411764705
btnvshtidagxudleuxercihheeaottneocoe,ColumnarTransposition,0.05396825396825397
ematkcoiehunpedesremaubhexoxwesirvtg,ColumnarTransposition,0.049206349206349205
dnrxmraxarhontyxdooxeiaxotsxiytxsdexefux,ColumnarTransposition,0.0782051282051282
lhgoanekhtateoiehmdjdeaynhrnatuwhek,ColumnarTransposition,0.058823529411764705
scamuetkdsraheitinlroemxiompsrennion,ColumnarTransposition,0.050793650793650794
damohhhvaxnodtteherxacaddtcowe,ColumnarTransposition,0.06666666666666667
hedtyxonnooxreheaofunelnmjarnfasyvde,ColumnarTransposition,0.05555555555555555
mustetiutirvhnseteieehtrigensbna,ColumnarTransposition,0.08064516129032258
eeutlxanltexddybcxheprhdbehyox,ColumnarTransposition,0.059770114942528735
drhxdeisfimxnsoxaeexiswxuoaxixnxsptxlnnx,ColumnarTransposition,0.08846153846153847
hildvxyhchhrsseeexeenyseeaeoexsdrpnx,ColumnarTransposition,0.09206349206349207
wuwknoocgetfonnyiceoanhradroutexlerx,ColumnarTransposition,0.049206349206349205
pasnistaooexnhidtemxodohrnvxndexheex,ColumnarTransposition,0.06666666666666667
dmssrmrafetxerureoohahytrmwxsejm,ColumnarTransposition,0.06048387096774194
eedtdnitordcijsenoaaxsshthiepean,ColumnarTransposition,0.06048387096774194
onexmsyxidelecoxtrvaworxehextadxhdnx,ColumnarTransposition,0.06666666666666667
ielaneolafatdttmtihenhawightlxnclsx,ColumnarTransposition,0.058823529411764705
aaaxeemxhshsrdwewfnxatdxeaehhroxtoaxrdnx,ColumnarTransposition,0.08076923076923077
ghexbleaealwdghrhatfediantvyladxadsa,ColumnarTransposition,0.06666666666666667
ortnoennoddxhhaxsleidtuytosfodtteern,ColumnarTransposition,0.06666666666666667
mrdxploxiinxseixtvrsiwnxheehegielrbxudbx,ColumnarTransposition,0.0641025641025641
eltexxjsltiudoxafnmxlyaaxmlsmxedyincotli,ColumnarTransposition,0.057692307692307696
yotfeokwuxaotdtwttnsnlheouaolxtoarn,ColumnarTransposition,0.06890756302521009
wnbieoittxrbatxuxehxaetixadysxltenxlhstx,ColumnarTransposition,0.07692307692307693
outhewbfnyrxeugosxtiitexmaltuasthavx,ColumnarTransposition,0.046031746031746035
ikcotdrswnerpiexitexhwoxehkxtahshnee,ColumnarTransposition,0.06190476190476191
aarnvxllthdxskvhweteeearrlisexiotehx,ColumnarTransposition,0.06190476190476191
awnienxtdaryhxnaaabdxhoaceoedrctetx,ColumnarTransposition,0.06722689075630252
ltowlnltadtocdwhsehmalwliodeaagnbal,ColumnarTransposition,0.06722689075630252
onminlgtabnatsktoiihticdiebxuvor,ColumnarTransposition,0.04838709677419355
wtinmontigifingeailgtesraloxsnta,ColumnarTransposition,0.06451612903225806
otatwtnnhdrxhoyiexenoaotrdu,ColumnarTransposition,0.05982905982905983
tnrtaunpihhaasxsosisoafechsosu,ColumnarTransposition,0.07126436781609195
dwonxeoltxnltixoudetwflvorrirx,ColumnarTransposition,0.059770114942528735
lbsetomttxoitehabuhonnggegwegxdetsx,ColumnarTransposition,0.06050420168067227
nefheexerovthxsafiesdibetedxmyrerax,ColumnarTransposition,0.07394957983193277
